date,market,period
2006-11-15,NL,0.985
2006-11-16,GB,8.304
2006-11-16,US,0.966
2006-11-16,NL,1.0125
2006-11-17,GB,3.489
2006-11-17,US,1.023
2006-11-17,NL,0.737999
2006-11-20,GB,4.518999
2006-11-20,US,1.098
2006-11-20,NL,0.789999
2006-11-21,GB,4.044
2006-11-21,US,1.224999
2006-11-21,NL,0.925999
2006-11-22,GB,4.535499
2006-11-22,US,1.038999
2006-11-22,NL,0.7065
2006-11-24,GB,3.0
2006-11-24,US,0.880999
2006-11-24,NL,0.698
2006-11-27,GB,3.600999
2006-11-27,US,1.014999
2006-11-27,NL,0.75
2006-11-28,GB,2.07
2006-11-28,US,1.03
2006-11-28,NL,0.726
2006-11-29,GB,3.778499
2006-11-29,US,1.113
2006-11-29,NL,0.614999
2006-11-30,GB,3.369
2006-11-30,US,1.204999
2006-11-30,NL,0.602999
2006-12-01,GB,3.11
2006-12-01,US,1.049
2006-12-01,NL,0.745999
2006-12-04,GB,3.293
2006-12-04,US,1.367
2006-12-04,NL,0.728
2006-12-05,GB,4.226
2006-12-05,US,1.114999
2006-12-05,NL,0.772999
2006-12-06,GB,3.7945
2006-12-06,US,1.156
2006-12-06,NL,0.833999
2006-12-07,GB,3.431
2006-12-07,US,1.068499
2006-12-07,NL,0.785
2006-12-08,GB,3.281999
2006-12-08,US,1.14
2006-12-08,NL,0.735
2006-12-11,GB,3.128999
2006-12-11,US,1.1395
2006-12-11,NL,1.053
2006-12-12,GB,3.172
2006-12-12,US,1.080999
2006-12-12,NL,0.901999
2006-12-13,GB,4.900499
2006-12-13,US,1.107
2006-12-13,NL,1.192
2006-12-14,GB,4.487499
2006-12-14,US,1.114999
2006-12-14,NL,0.984
2006-12-15,GB,3.168999
2006-12-15,US,0.8835
2006-12-15,NL,0.871999
2006-12-18,GB,4.722
2006-12-18,US,0.996999
2006-12-18,NL,1.197499
2006-12-19,GB,4.5035
2006-12-19,US,0.883999
2006-12-19,NL,0.806999
2006-12-20,GB,3.5795
2006-12-20,US,0.976999
2006-12-20,NL,1.131
2006-12-21,GB,6.504
2006-12-21,US,1.07
2006-12-21,NL,1.3325
2006-12-22,GB,8.533
2006-12-22,US,0.9835
2006-12-22,NL,1.136499
2006-12-27,GB,4.2385
2006-12-27,US,1.07
2006-12-27,NL,1.459
2006-12-28,GB,3.617999
2006-12-28,US,1.029
2006-12-28,NL,0.985
2006-12-29,GB,4.153
2006-12-29,US,1.166
2006-12-29,NL,1.428
2007-01-03,GB,7.302999
2007-01-03,US,1.140499
2007-01-03,NL,1.2955
2007-01-04,GB,4.721499
2007-01-04,US,1.135999
2007-01-04,NL,0.925
2007-01-05,GB,2.063499
2007-01-05,US,1.0055
2007-01-05,NL,0.639
2007-01-08,GB,5.374
2007-01-08,US,0.875
2007-01-08,NL,0.896
2007-01-09,GB,5.562
2007-01-09,US,1.025
2007-01-09,NL,0.732
2007-01-10,GB,3.123999
2007-01-10,US,1.009999
2007-01-10,NL,0.8095
2007-01-11,GB,2.862499
2007-01-11,US,0.67
2007-01-11,NL,0.924499
2007-01-12,GB,3.69
2007-01-12,US,0.6815
2007-01-12,NL,0.923
2007-01-16,GB,4.288999
2007-01-16,US,0.668
2007-01-16,NL,0.997
2007-01-17,GB,3.9775
2007-01-17,US,0.702999
2007-01-17,NL,0.878999
2007-01-18,GB,4.279999
2007-01-18,US,0.597999
2007-01-18,NL,0.784999
2007-01-19,GB,4.798999
2007-01-19,US,0.631
2007-01-19,NL,0.662
2007-01-22,GB,3.785999
2007-01-22,US,0.614999
2007-01-22,NL,0.650999
2007-01-23,GB,5.541999
2007-01-23,US,0.66
2007-01-23,NL,0.839999
2007-01-24,GB,3.831
2007-01-24,US,0.699
2007-01-24,NL,1.102
2007-01-25,GB,5.088999
2007-01-25,US,0.601499
2007-01-25,NL,0.895999
2007-01-26,GB,4.166999
2007-01-26,US,0.65
2007-01-26,NL,0.756
2007-01-29,GB,4.606499
2007-01-29,US,0.765999
2007-01-29,NL,1.020999
2007-01-30,GB,5.657999
2007-01-30,US,0.7555
2007-01-30,NL,1.001999
2007-01-31,GB,2.420999
2007-01-31,US,0.636999
2007-01-31,NL,0.772999
2007-02-01,GB,3.3895
2007-02-01,US,0.710999
2007-02-01,NL,0.879
2007-02-02,GB,3.255
2007-02-02,US,0.735
2007-02-02,NL,0.861
2007-02-05,GB,5.181499
2007-02-05,US,0.760999
2007-02-05,NL,1.223
2007-02-06,GB,3.810499
2007-02-06,US,0.726
2007-02-06,NL,0.890999
2007-02-07,GB,4.483499
2007-02-07,US,0.684
2007-02-07,NL,1.3095
2007-02-08,GB,4.910499
2007-02-08,US,0.681
2007-02-08,NL,1.008
2007-02-09,GB,3.444999
2007-02-09,US,0.715999
2007-02-09,NL,1.248
2007-02-12,GB,8.7355
2007-02-12,US,0.81
2007-02-12,NL,1.001999
2007-02-13,GB,5.721499
2007-02-13,US,0.804999
2007-02-13,NL,1.066
2007-02-14,GB,4.429499
2007-02-14,US,0.536999
2007-02-14,NL,1.272
2007-02-15,GB,3.348
2007-02-15,US,0.651
2007-02-15,NL,0.890999
2007-02-16,GB,3.388999
2007-02-16,US,0.600499
2007-02-16,NL,0.984999
2007-02-20,GB,5.557499
2007-02-20,US,0.775
2007-02-20,NL,1.365499
2007-02-21,GB,4.623999
2007-02-21,US,0.772
2007-02-21,NL,0.891
2007-02-22,GB,3.5805
2007-02-22,US,0.629999
2007-02-22,NL,0.938
2007-02-23,GB,6.183999
2007-02-23,US,0.686
2007-02-23,NL,0.878499
2007-02-26,GB,6.081
2007-02-26,US,0.667999
2007-02-26,NL,1.048499
2007-02-27,GB,5.208999
2007-02-27,US,0.577999
2007-02-27,NL,0.802999
2007-02-28,GB,4.252499
2007-02-28,US,0.584999
2007-02-28,NL,0.628
2007-03-01,GB,3.765
2007-03-01,US,0.540999
2007-03-01,NL,0.604
2007-03-02,GB,3.498999
2007-03-02,US,0.546
2007-03-02,NL,0.598
2007-03-05,GB,1.91
2007-03-05,US,0.544999
2007-03-05,NL,0.634
2007-03-06,GB,2.989
2007-03-06,US,0.616999
2007-03-06,NL,0.803
2007-03-07,GB,3.647999
2007-03-07,US,0.569999
2007-03-07,NL,0.822
2007-03-08,GB,2.93
2007-03-08,US,0.643999
2007-03-08,NL,0.809
2007-03-09,GB,1.986999
2007-03-09,US,0.594
2007-03-09,NL,0.749
2007-03-12,GB,5.725999
2007-03-12,US,0.596999
2007-03-12,NL,1.020999
2007-03-13,GB,5.289999
2007-03-13,US,0.593
2007-03-13,NL,1.018999
2007-03-14,GB,4.987
2007-03-14,US,0.614499
2007-03-14,NL,0.766
2007-03-15,GB,2.522999
2007-03-15,US,0.584999
2007-03-15,NL,0.705499
2007-03-16,GB,5.1085
2007-03-16,US,0.669999
2007-03-16,NL,0.732999
2007-03-19,GB,2.052
2007-03-19,US,0.617999
2007-03-19,NL,0.791
2007-03-20,GB,1.617499
2007-03-20,US,0.696
2007-03-20,NL,0.802
2007-03-21,GB,3.037999
2007-03-21,US,0.604999
2007-03-21,NL,0.901
2007-03-22,GB,2.602
2007-03-22,US,0.543999
2007-03-22,NL,0.576999
2007-03-23,GB,1.787
2007-03-23,US,0.654
2007-03-23,NL,0.668999
2007-03-26,GB,3.11
2007-03-26,US,0.573999
2007-03-26,NL,0.615
2007-03-27,GB,4.301999
2007-03-27,US,0.808
2007-03-27,NL,0.835999
2007-03-28,GB,4.464999
2007-03-28,US,0.664999
2007-03-28,NL,0.761
2007-03-29,GB,5.262499
2007-03-29,US,0.704499
2007-03-29,NL,0.995999
2007-03-30,GB,1.455499
2007-03-30,US,0.594999
2007-03-30,NL,0.82
2007-04-02,GB,1.998999
2007-04-02,US,0.706
2007-04-02,NL,0.873
2007-04-03,GB,3.372499
2007-04-03,US,0.829999
2007-04-03,NL,1.250499
2007-04-04,GB,4.308
2007-04-04,US,0.811
2007-04-04,NL,1.061
2007-04-05,GB,3.359
2007-04-05,US,0.780999
2007-04-05,NL,1.166
2007-04-10,GB,3.0705
2007-04-10,US,0.763999
2007-04-10,NL,1.003
2007-04-11,GB,7.666
2007-04-11,US,0.742
2007-04-11,NL,0.952999
2007-04-12,GB,5.206
2007-04-12,US,0.786999
2007-04-12,NL,0.779
2007-04-13,GB,5.193999
2007-04-13,US,0.738999
2007-04-13,NL,0.744
2007-04-16,GB,5.598499
2007-04-16,US,0.758999
2007-04-16,NL,1.055
2007-04-17,GB,3.3815
2007-04-17,US,0.732
2007-04-17,NL,0.784
2007-04-18,GB,6.033
2007-04-18,US,0.684
2007-04-18,NL,0.810999
2007-04-19,GB,5.801999
2007-04-19,US,0.837999
2007-04-19,NL,0.872999
2007-04-20,GB,8.026999
2007-04-20,US,0.769999
2007-04-20,NL,0.842
2007-04-23,GB,4.427
2007-04-23,US,0.713
2007-04-23,NL,0.649
2007-04-24,GB,3.959
2007-04-24,US,0.689
2007-04-24,NL,0.93
2007-04-25,GB,4.726499
2007-04-25,US,0.679999
2007-04-25,NL,0.829
2007-04-26,GB,6.1005
2007-04-26,US,0.648999
2007-04-26,NL,1.080999
2007-04-27,GB,4.8755
2007-04-27,US,0.695
2007-04-27,NL,0.87
2007-04-30,GB,4.447
2007-04-30,US,0.588999
2007-04-30,NL,1.291
2007-05-02,GB,5.932999
2007-05-02,US,0.594
2007-05-02,NL,0.937
2007-05-03,GB,3.475999
2007-05-03,US,0.561
2007-05-03,NL,0.568999
2007-05-04,GB,5.439
2007-05-04,US,0.529
2007-05-04,NL,0.873
2007-05-08,GB,4.364999
2007-05-08,US,0.55
2007-05-08,NL,0.81
2007-05-09,GB,4.975
2007-05-09,US,0.543999
2007-05-09,NL,0.942999
2007-05-10,GB,3.074
2007-05-10,US,0.509999
2007-05-10,NL,0.715999
2007-05-11,GB,3.561499
2007-05-11,US,0.613999
2007-05-11,NL,0.6
2007-05-14,GB,6.361
2007-05-14,US,0.55
2007-05-14,NL,1.234499
2007-05-15,GB,4.972999
2007-05-15,US,0.548
2007-05-15,NL,0.794999
2007-05-16,GB,6.506999
2007-05-16,US,0.505
2007-05-16,NL,0.855
2007-05-17,GB,5.852999
2007-05-17,US,0.504999
2007-05-17,NL,0.745999
2007-05-18,GB,2.984499
2007-05-18,US,0.564
2007-05-18,NL,0.649999
2007-05-21,GB,3.846999
2007-05-21,US,0.530999
2007-05-21,NL,0.608
2007-05-22,GB,5.391999
2007-05-22,US,0.543
2007-05-22,NL,0.654499
2007-05-23,GB,5.453
2007-05-23,US,0.524999
2007-05-23,NL,0.727999
2007-05-24,GB,6.266
2007-05-24,US,0.507
2007-05-24,NL,0.76
2007-05-25,GB,6.822999
2007-05-25,US,0.587
2007-05-25,NL,0.656
2007-05-29,GB,8.428999
2007-05-29,US,0.5205
2007-05-29,NL,0.956499
2007-05-30,GB,6.06
2007-05-30,US,0.565
2007-05-30,NL,0.677
2007-05-31,GB,5.104
2007-05-31,US,0.532999
2007-05-31,NL,1.008
2007-06-01,GB,6.622999
2007-06-01,US,0.585
2007-06-01,NL,0.762
2007-06-04,GB,6.159999
2007-06-04,US,0.544499
2007-06-04,NL,0.949
2007-06-05,GB,6.033999
2007-06-05,US,0.458999
2007-06-05,NL,0.778999
2007-06-06,GB,6.339
2007-06-06,US,0.484999
2007-06-06,NL,0.711
2007-06-07,GB,3.984499
2007-06-07,US,0.468
2007-06-07,NL,0.640999
2007-06-08,GB,3.772999
2007-06-08,US,0.521
2007-06-08,NL,0.510999
2007-06-11,GB,4.3705
2007-06-11,US,0.52
2007-06-11,NL,0.75
2007-06-12,GB,4.6105
2007-06-12,US,0.521
2007-06-12,NL,0.812499
2007-06-13,GB,6.359999
2007-06-13,US,0.525999
2007-06-13,NL,0.879999
2007-06-14,GB,5.1185
2007-06-14,US,0.568
2007-06-14,NL,0.939
2007-06-15,GB,5.214
2007-06-15,US,0.568
2007-06-15,NL,0.679
2007-06-18,GB,6.554999
2007-06-18,US,0.536
2007-06-18,NL,0.931
2007-06-19,GB,4.308
2007-06-19,US,0.548
2007-06-19,NL,0.872999
2007-06-20,GB,4.157999
2007-06-20,US,0.495
2007-06-20,NL,0.696999
2007-06-21,GB,4.264999
2007-06-21,US,0.525999
2007-06-21,NL,0.615
2007-06-22,GB,6.289999
2007-06-22,US,0.485999
2007-06-22,NL,0.790999
2007-06-25,GB,5.581499
2007-06-25,US,0.493
2007-06-25,NL,0.677
2007-06-26,GB,5.8115
2007-06-26,US,0.511
2007-06-26,NL,0.697
2007-06-27,GB,4.012
2007-06-27,US,0.473999
2007-06-27,NL,0.601
2007-06-28,GB,8.8205
2007-06-28,US,0.558
2007-06-28,NL,0.972999
2007-06-29,GB,5.685
2007-06-29,US,0.495999
2007-06-29,NL,0.796
2007-07-02,GB,6.4835
2007-07-02,US,0.606999
2007-07-02,NL,0.698
2007-07-03,GB,5.086
2007-07-03,US,0.541999
2007-07-03,NL,0.739
2007-07-05,GB,4.353
2007-07-05,US,0.484
2007-07-05,NL,0.731
2007-07-06,GB,4.594999
2007-07-06,US,0.506
2007-07-06,NL,0.731999
2007-07-09,GB,9.454999
2007-07-09,US,0.532499
2007-07-09,NL,1.030999
2007-07-10,GB,5.461
2007-07-10,US,0.465999
2007-07-10,NL,0.744
2007-07-11,GB,5.1965
2007-07-11,US,0.505999
2007-07-11,NL,0.611
2007-07-12,GB,3.974
2007-07-12,US,0.457
2007-07-12,NL,0.656
2007-07-13,GB,4.998499
2007-07-13,US,0.504999
2007-07-13,NL,0.744
2007-07-16,GB,5.345
2007-07-16,US,0.509999
2007-07-16,NL,0.621999
2007-07-17,GB,5.002499
2007-07-17,US,0.466999
2007-07-17,NL,0.591
2007-07-18,GB,6.154
2007-07-18,US,0.431
2007-07-18,NL,0.761
2007-07-19,GB,5.821999
2007-07-19,US,0.46
2007-07-19,NL,0.855999
2007-07-20,GB,2.0975
2007-07-20,US,0.429999
2007-07-20,NL,0.652
2007-07-23,GB,8.5
2007-07-23,US,0.458
2007-07-23,NL,0.779
2007-07-24,GB,6.458
2007-07-24,US,0.489999
2007-07-24,NL,0.638
2007-07-25,GB,3.69
2007-07-25,US,0.404999
2007-07-25,NL,0.613
2007-07-26,GB,1.722
2007-07-26,US,0.404
2007-07-26,NL,0.496
2007-07-27,GB,2.144499
2007-07-27,US,0.418
2007-07-27,NL,0.439
2007-07-30,GB,2.045999
2007-07-30,US,0.404999
2007-07-30,NL,0.473999
2007-07-31,GB,2.657999
2007-07-31,US,0.368999
2007-07-31,NL,0.509999
2007-08-01,GB,2.9695
2007-08-01,US,0.445999
2007-08-01,NL,0.492
2007-08-02,GB,3.532999
2007-08-02,US,0.428
2007-08-02,NL,0.504
2007-08-03,GB,3.729999
2007-08-03,US,0.416999
2007-08-03,NL,0.507499
2007-08-06,GB,4.456999
2007-08-06,US,0.352999
2007-08-06,NL,0.451
2007-08-07,GB,5.021
2007-08-07,US,0.359999
2007-08-07,NL,0.649999
2007-08-08,GB,4.738
2007-08-08,US,0.339
2007-08-08,NL,0.655999
2007-08-09,GB,2.504
2007-08-09,US,0.354999
2007-08-09,NL,0.563
2007-08-10,GB,1.699999
2007-08-10,US,0.354999
2007-08-10,NL,0.382
2007-08-13,GB,3.051499
2007-08-13,US,0.424
2007-08-13,NL,0.568
2007-08-14,GB,2.915
2007-08-14,US,0.381999
2007-08-14,NL,0.430999
2007-08-15,GB,2.8935
2007-08-15,US,0.33
2007-08-15,NL,0.524499
2007-08-16,GB,2.228999
2007-08-16,US,0.332
2007-08-16,NL,0.462999
2007-08-17,GB,0.986
2007-08-17,US,0.303999
2007-08-17,NL,0.382
2007-08-20,GB,3.065499
2007-08-20,US,0.353999
2007-08-20,NL,0.485499
2007-08-21,GB,2.724
2007-08-21,US,0.457999
2007-08-21,NL,0.5105
2007-08-22,GB,4.108499
2007-08-22,US,0.365
2007-08-22,NL,0.517499
2007-08-23,GB,3.795999
2007-08-23,US,0.374999
2007-08-23,NL,0.533999
2007-08-24,GB,2.314
2007-08-24,US,0.369
2007-08-24,NL,0.514999
2007-08-28,GB,2.72
2007-08-28,US,0.397999
2007-08-28,NL,0.596999
2007-08-29,GB,3.106
2007-08-29,US,0.373999
2007-08-29,NL,0.532999
2007-08-30,GB,2.8235
2007-08-30,US,0.337999
2007-08-30,NL,0.562499
2007-08-31,GB,2.985
2007-08-31,US,0.311
2007-08-31,NL,0.404999
2007-09-04,GB,6.095
2007-09-04,US,0.385
2007-09-04,NL,0.477
2007-09-05,GB,2.285999
2007-09-05,US,0.343
2007-09-05,NL,0.397
2007-09-06,GB,1.799999
2007-09-06,US,0.318999
2007-09-06,NL,0.398
2007-09-07,GB,1.0495
2007-09-07,US,0.342
2007-09-07,NL,0.374999
2007-09-10,GB,2.399
2007-09-10,US,0.321
2007-09-10,NL,0.314
2007-09-11,GB,1.716
2007-09-11,US,0.305999
2007-09-11,NL,0.374999
2007-09-12,GB,1.537499
2007-09-12,US,0.360999
2007-09-12,NL,0.557999
2007-09-13,GB,1.500999
2007-09-13,US,0.384999
2007-09-13,NL,0.528
2007-09-14,GB,2.122
2007-09-14,US,0.324
2007-09-14,NL,0.457
2007-09-17,GB,2.908999
2007-09-17,US,0.388999
2007-09-17,NL,0.492
2007-09-18,GB,1.980999
2007-09-18,US,0.366
2007-09-18,NL,0.486
2007-09-19,GB,3.692499
2007-09-19,US,0.382
2007-09-19,NL,0.476
2007-09-20,GB,3.473
2007-09-20,US,0.403999
2007-09-20,NL,0.521999
2007-09-21,GB,3.085999
2007-09-21,US,0.408
2007-09-21,NL,0.504999
2007-09-24,GB,5.314
2007-09-24,US,0.373
2007-09-24,NL,0.6325
2007-09-25,GB,2.9575
2007-09-25,US,0.392
2007-09-25,NL,0.5255
2007-09-26,GB,2.627
2007-09-26,US,0.382999
2007-09-26,NL,0.534
2007-09-27,GB,4.348
2007-09-27,US,0.404999
2007-09-27,NL,0.561999
2007-09-28,GB,2.479999
2007-09-28,US,0.307
2007-09-28,NL,0.446
2007-10-01,GB,0.596999
2007-10-01,US,0.326999
2007-10-01,NL,0.435999
2007-10-02,GB,0.527
2007-10-02,US,0.341
2007-10-02,NL,0.471
2007-10-03,GB,0.563
2007-10-03,US,0.391999
2007-10-03,NL,0.457
2007-10-04,GB,0.529
2007-10-04,US,0.377999
2007-10-04,NL,0.480999
2007-10-05,GB,0.538
2007-10-05,US,0.319
2007-10-05,NL,0.403999
2007-10-08,GB,0.856499
2007-10-08,US,0.337999
2007-10-08,NL,0.808999
2007-10-09,GB,0.748
2007-10-09,US,0.32
2007-10-09,NL,0.736999
2007-10-10,GB,0.521999
2007-10-10,US,0.328
2007-10-10,NL,0.389
2007-10-11,GB,0.515999
2007-10-11,US,0.312999
2007-10-11,NL,0.439
2007-10-12,GB,0.498999
2007-10-12,US,0.314999
2007-10-12,NL,0.387
2007-10-15,GB,0.644999
2007-10-15,US,0.342999
2007-10-15,NL,0.502999
2007-10-16,GB,0.541
2007-10-16,US,0.362
2007-10-16,NL,0.614999
2007-10-17,GB,0.523
2007-10-17,US,0.311999
2007-10-17,NL,0.526999
2007-10-18,GB,0.503
2007-10-18,US,0.286
2007-10-18,NL,0.440999
2007-10-19,GB,0.597
2007-10-19,US,0.266
2007-10-19,NL,0.475
2007-10-22,GB,0.451
2007-10-22,US,0.244999
2007-10-22,NL,0.439999
2007-10-23,GB,0.563499
2007-10-23,US,0.291999
2007-10-23,NL,0.414999
2007-10-24,GB,0.489
2007-10-24,US,0.271999
2007-10-24,NL,0.368999
2007-10-25,GB,0.476999
2007-10-25,US,0.28
2007-10-25,NL,0.353
2007-10-26,GB,0.521999
2007-10-26,US,0.288
2007-10-26,NL,0.444999
2007-10-29,GB,0.793
2007-10-29,US,0.328999
2007-10-29,NL,0.5865
2007-10-30,GB,0.556
2007-10-30,US,0.253999
2007-10-30,NL,0.480999
2007-10-31,GB,0.67
2007-10-31,US,0.308999
2007-10-31,NL,0.505999
2007-11-01,GB,0.402
2007-11-01,US,0.264999
2007-11-01,NL,0.433
2007-11-02,GB,0.447
2007-11-02,US,0.243
2007-11-02,NL,0.376
2007-11-05,GB,0.613
2007-11-05,US,0.253999
2007-11-05,NL,0.443998
2007-11-06,GB,0.737499
2007-11-06,US,0.311998
2007-11-06,NL,0.436
2007-11-07,GB,0.43
2007-11-07,US,0.259
2007-11-07,NL,0.244999
2007-11-08,GB,0.391
2007-11-08,US,0.28
2007-11-08,NL,0.215
2007-11-09,GB,0.416
2007-11-09,US,0.24
2007-11-09,NL,0.381999
2007-11-12,GB,0.386
2007-11-12,US,0.256
2007-11-12,NL,0.319999
2007-11-13,GB,0.296
2007-11-13,US,0.278
2007-11-13,NL,0.310499
2007-11-14,GB,0.497999
2007-11-14,US,0.301999
2007-11-14,NL,0.303999
2007-11-15,GB,0.424
2007-11-15,US,0.267
2007-11-15,NL,0.244999
2007-11-16,GB,0.574999
2007-11-16,US,0.318999
2007-11-16,NL,0.28
2007-11-19,GB,0.455
2007-11-19,US,0.276
2007-11-19,NL,0.351
2007-11-20,GB,0.470999
2007-11-20,US,0.309999
2007-11-20,NL,0.339999
2007-11-21,GB,0.505
2007-11-21,US,0.281
2007-11-21,NL,0.283999
2007-11-23,GB,0.673
2007-11-23,US,0.33
2007-11-23,NL,0.341
2007-11-26,GB,0.4725
2007-11-26,US,0.264999
2007-11-26,NL,0.3695
2007-11-27,GB,0.41
2007-11-27,US,0.27
2007-11-27,NL,0.388999
2007-11-28,GB,0.452999
2007-11-28,US,0.229
2007-11-28,NL,0.293
2007-11-29,GB,0.493999
2007-11-29,US,0.252
2007-11-29,NL,0.322
2007-11-30,GB,0.639
2007-11-30,US,0.254
2007-11-30,NL,0.381999
2007-12-03,GB,0.649
2007-12-03,US,0.264999
2007-12-03,NL,0.403999
2007-12-04,GB,0.435
2007-12-04,US,0.288
2007-12-04,NL,0.387
2007-12-05,GB,0.479
2007-12-05,US,0.294999
2007-12-05,NL,0.369
2007-12-06,GB,0.388
2007-12-06,US,0.291999
2007-12-06,NL,0.316999
2007-12-07,GB,0.397999
2007-12-07,US,0.302
2007-12-07,NL,0.235
2007-12-10,GB,0.641
2007-12-10,US,0.388999
2007-12-10,NL,0.333999
2007-12-11,GB,0.615
2007-12-11,US,0.310999
2007-12-11,NL,0.122
2007-12-12,GB,0.468
2007-12-12,US,0.311
2007-12-12,NL,0.245999
2007-12-13,GB,0.385
2007-12-13,US,0.265
2007-12-13,NL,0.251999
2007-12-14,GB,0.544999
2007-12-14,US,0.272999
2007-12-14,NL,0.225
2007-12-17,GB,0.499999
2007-12-17,US,0.34
2007-12-17,NL,0.188
2007-12-18,GB,0.557
2007-12-18,US,0.333
2007-12-18,NL,0.223
2007-12-19,GB,0.567999
2007-12-19,US,0.2555
2007-12-19,NL,0.252
2007-12-20,GB,0.512
2007-12-20,US,0.281999
2007-12-20,NL,0.245999
2007-12-21,GB,0.688
2007-12-21,US,0.312999
2007-12-21,NL,0.269
2007-12-24,GB,0.603499
2007-12-24,US,0.374999
2007-12-24,NL,0.676999
2007-12-27,GB,0.544
2007-12-27,US,0.294999
2007-12-27,NL,0.210999
2007-12-28,GB,0.858
2007-12-28,US,0.247999
2007-12-28,NL,0.174
2007-12-31,GB,1.205999
2007-12-31,US,0.292
2007-12-31,NL,0.937
2008-01-02,GB,0.396
2008-01-02,US,0.272999
2008-01-02,NL,0.254999
2008-01-03,GB,0.4315
2008-01-03,US,0.31
2008-01-03,NL,0.228
2008-01-04,GB,0.463999
2008-01-04,US,0.216999
2008-01-04,NL,0.193999
2008-01-07,GB,0.387
2008-01-07,US,0.303999
2008-01-07,NL,0.189
2008-01-08,GB,0.485999
2008-01-08,US,0.297999
2008-01-08,NL,0.234
2008-01-09,GB,0.343
2008-01-09,US,0.275
2008-01-09,NL,0.204999
2008-01-10,GB,0.398999
2008-01-10,US,0.311
2008-01-10,NL,0.245
2008-01-11,GB,0.275
2008-01-11,US,0.289
2008-01-11,NL,0.183
2008-01-14,GB,0.362
2008-01-14,US,0.320999
2008-01-14,NL,0.328
2008-01-15,GB,0.3375
2008-01-15,US,0.277
2008-01-15,NL,0.172999
2008-01-16,GB,0.274
2008-01-16,US,0.292
2008-01-16,NL,0.247
2008-01-17,GB,0.281
2008-01-17,US,0.273
2008-01-17,NL,0.276999
2008-01-18,GB,0.270999
2008-01-18,US,0.216
2008-01-18,NL,0.236
2008-01-28,GB,0.415
2008-01-28,US,0.307
2008-01-28,NL,0.385
2008-01-29,GB,0.455999
2008-01-29,US,0.235
2008-01-29,NL,0.302999
2008-01-30,GB,0.464
2008-01-30,US,0.263999
2008-01-30,NL,0.369
2008-01-31,GB,0.386
2008-01-31,US,0.232
2008-01-31,NL,0.145
2008-02-01,GB,0.2935
2008-02-01,US,0.285
2008-02-01,NL,0.160999
2008-02-04,GB,0.484499
2008-02-04,US,0.242
2008-02-04,NL,0.13
2008-02-05,GB,0.366
2008-02-05,US,0.228
2008-02-05,NL,0.192999
2008-02-06,GB,0.479
2008-02-06,US,0.315999
2008-02-06,NL,0.141999
2008-02-07,GB,0.426
2008-02-07,US,0.249
2008-02-07,NL,0.286999
2008-02-08,GB,0.412
2008-02-08,US,0.243
2008-02-08,NL,0.352999
2008-02-11,GB,0.488
2008-02-11,US,0.278
2008-02-11,NL,0.285
2008-02-12,GB,0.357499
2008-02-12,US,0.312999
2008-02-12,NL,0.282
2008-02-13,GB,0.461999
2008-02-13,US,0.248
2008-02-13,NL,0.299
2008-02-14,GB,0.512
2008-02-14,US,0.229999
2008-02-14,NL,0.37
2008-02-15,GB,0.433999
2008-02-15,US,0.289999
2008-02-15,NL,0.345
2008-02-19,GB,0.424
2008-02-19,US,0.243
2008-02-19,NL,0.182
2008-02-20,GB,0.4275
2008-02-20,US,0.238999
2008-02-20,NL,0.137
2008-02-21,GB,0.280999
2008-02-21,US,0.299999
2008-02-21,NL,0.258999
2008-02-22,GB,0.422999
2008-02-22,US,0.242
2008-02-22,NL,0.280999
2008-02-25,GB,0.521999
2008-02-25,US,0.26
2008-02-25,NL,0.387
2008-02-26,GB,0.407
2008-02-26,US,0.284
2008-02-26,NL,0.349999
2008-02-27,GB,0.436
2008-02-27,US,0.273999
2008-02-27,NL,0.38
2008-02-28,GB,0.436999
2008-02-28,US,0.278
2008-02-28,NL,0.364
2008-02-29,GB,0.375
2008-02-29,US,0.264999
2008-02-29,NL,0.299999
2008-03-03,GB,0.317
2008-03-03,US,0.293999
2008-03-03,NL,0.378
2008-03-04,GB,0.28
2008-03-04,US,0.287
2008-03-04,NL,0.337999
2008-03-05,GB,0.362999
2008-03-05,US,0.246999
2008-03-05,NL,0.206
2008-03-06,GB,0.278999
2008-03-06,US,0.286
2008-03-06,NL,0.374999
2008-03-07,GB,0.238
2008-03-07,US,0.289999
2008-03-07,NL,0.360999
2008-03-10,GB,0.299
2008-03-10,US,0.250999
2008-03-10,NL,0.2
2008-03-11,GB,0.317
2008-03-11,US,0.263999
2008-03-11,NL,0.140999
2008-03-12,GB,0.465
2008-03-12,US,0.264999
2008-03-12,NL,0.388
2008-03-13,GB,0.3945
2008-03-13,US,0.219
2008-03-13,NL,0.290999
2008-03-14,GB,0.270999
2008-03-14,US,0.232
2008-03-14,NL,0.252
2008-03-17,GB,0.333999
2008-03-17,US,0.276999
2008-03-17,NL,0.171
2008-03-18,GB,0.42
2008-03-18,US,0.254999
2008-03-18,NL,0.130999
2008-03-19,GB,0.433999
2008-03-19,US,0.252999
2008-03-19,NL,0.116
2008-03-20,GB,0.503999
2008-03-20,US,0.267
2008-03-20,NL,0.123
2008-03-25,GB,0.41
2008-03-25,US,0.256999
2008-03-25,NL,0.133
2008-03-26,GB,0.43
2008-03-26,US,0.31
2008-03-26,NL,0.11
2008-03-27,GB,0.383999
